7745,"VIA VILLA VECCHIA","(11.131209 46.004827, 11.131342 46.004824, 11.131413 46.004798, 11.131462 46.004772, 11.131534 46.004739, 11.131594 46.004727, 11.131661 46.004742)"
7455,"VIA CELVA","(11.173632 46.071837, 11.173507 46.07173, 11.173303 46.071542, 11.173135 46.071357, 11.173044 46.071238, 11.173004 46.071136, 11.172986 46.071069, 11.172974 46.070965, 11.173033 46.070686, 11.173049 46.070553, 11.173024 46.070507, 11.173001 46.070481, 11.172959 46.070459, 11.172775 46.070386, 11.172675 46.070386, 11.172496 46.070345, 11.172355 46.070346, 11.172102 46.070356, 11.171579 46.070396, 11.171244 46.070408)"
5490,"VIA SAN SEBASTIAN","(11.09319 46.105308, 11.094584 46.105512)"
8870,"VIA VAL GOLA","(11.105089 46.037168, 11.105048 46.037227, 11.104901 46.037518, 11.10485 46.037529, 11.104787 46.037539, 11.104653 46.037529, 11.104416 46.03746, 11.104271 46.037426, 11.104233 46.037399, 11.104255 46.037193)"
1710,"VIA MANTOVA","(11.124022 46.067739, 11.124072 46.067581)"
8042,"PIAZZA DEL SACRO CUORE","(11.06039 46.072333, 11.060837 46.072307, 11.060833 46.07228)"
7240,"VIA DELLA VILLA","(11.144366 46.044394, 11.144361 46.044886, 11.144384 46.044972, 11.144477 46.045192, 11.144515 46.045264)"
670,"VIA DELLE CAVE","(11.131866 46.066535, 11.131915 46.066593)"
3450,"VIALE VERONA","(11.131213 46.048821, 11.131363 46.048728, 11.131478 46.048617, 11.131502 46.048564, 11.131569 46.048402, 11.131638 46.048308, 11.131746 46.048212, 11.131871 46.048138, 11.132028 46.048054, 11.132069 46.048007, 11.132247 46.047705)"
1380,"VIA GORIZIA","(11.130826 46.058805, 11.130589 46.058355)"
3503,"VIA MESIANO","(11.140597 46.063147, 11.140557 46.063098, 11.140509 46.063049, 11.140455 46.06299, 11.140424 46.062961, 11.140397 46.06294, 11.140315 46.062899, 11.140225 46.062877, 11.14016 46.062872, 11.14008 46.062873, 11.139976 46.062891, 11.139861 46.062936, 11.139753 46.062989, 11.139552 46.063095)"
2670,"VIA A. ROSMINI","(11.118861 46.067484, 11.118918 46.067195, 11.118938 46.0671, 11.119027 46.066689)"
2260,"VIA G. PASCOLI","(11.118296 46.060402, 11.118667 46.060444, 11.118999 46.060483)"
8412,"STRADA DEL DOS DI LAMAR","(11.109109 46.125086, 11.108326 46.125073, 11.107732 46.125047, 11.107475 46.125038)"
3585,"SALITA V. RICCI","(11.121991 46.08886, 11.122005 46.088838, 11.122034 46.088822, 11.122061 46.088817, 11.122085 46.088823, 11.122109 46.088837, 11.12212 46.088857, 11.122117 46.088924, 11.122105 46.089137)"
2650,"VIA G.D. ROMAGNOSI","(11.12169 46.07325, 11.122189 46.073983, 11.122215 46.07402, 11.12231 46.07416)"
8750,"VIA DELLA CROCE","(11.109489 46.038676, 11.109319 46.038517, 11.109201 46.038406)"
2820,"VIA SAN MARTINO","(11.125313 46.072724, 11.125443 46.07273, 11.125559 46.072742, 11.125753 46.072764)"
2820,"VIA SAN MARTINO","(11.125753 46.072764, 11.125749 46.072789, 11.125831 46.072796, 11.125845 46.072736, 11.125762 46.072726, 11.125753 46.072764)"
2750,"VIA S. FRANCESCO D'ASSISI","(11.126342 46.066944, 11.125974 46.067023, 11.125855 46.067043, 11.125817 46.067047, 11.125772 46.067044, 11.125734 46.067027, 11.125654 46.066925)"
7702,"VIA DARIO LORENZINI","(11.131166 46.012019, 11.131675 46.012841, 11.131755 46.012913)"
8602,"VIA LODOVICO DE BALZANI","(11.096313 46.063948, 11.096386 46.064019, 11.096406 46.064109, 11.096388 46.064198, 11.096408 46.064343, 11.096422 46.064506)"
7795,"VIA G. CATONI","(11.126617 46.002198, 11.126641 46.002284, 11.126677 46.002436)"
7263,"VIA DEL NESPOLAR","(11.154927 46.047316, 11.154979 46.047372, 11.155014 46.047415, 11.155054 46.04746, 11.155116 46.047525, 11.155207 46.047624, 11.155244 46.04769, 11.15526 46.047758, 11.155265 46.047807, 11.155278 46.047977, 11.155303 46.048028, 11.155335 46.048054, 11.155385 46.048068, 11.155534 46.048059, 11.155713 46.048051, 11.155794 46.048057, 11.155913 46.048086, 11.155969 46.048109, 11.156026 46.048138, 11.156113 46.048214)"
3503,"VIA MESIANO","(11.141198 46.065083, 11.141103 46.065097, 11.140969 46.065127, 11.140839 46.065166, 11.140778 46.065194, 11.140719 46.065231, 11.140662 46.065281, 11.140628 46.06533, 11.140603 46.065418, 11.140585 46.065531, 11.140522 46.066013, 11.14049 46.066167, 11.140448 46.066316, 11.140428 46.066416, 11.140418 46.066494, 11.140427 46.066749, 11.140419 46.066793, 11.140405 46.06683, 11.140365 46.06689)"
7485,"VIA DELLA RESISTENZA","(11.158798 46.064666, 11.158895 46.064633, 11.158969 46.064615, 11.159056 46.064608, 11.159127 46.06461, 11.159231 46.064632, 11.159364 46.064673)"
3503,"VIA MESIANO","(11.1405 46.06695, 11.140365 46.06689)"
8935,"VIA ALLE PORTE","(11.106933 46.018949, 11.10715 46.019156, 11.107326 46.01931, 11.107553 46.019464, 11.107585 46.019472)"
3650,"VIA A. SCHMID","(11.114586 46.083219, 11.115186 46.083047, 11.115424 46.083001, 11.115677 46.08296, 11.115747 46.082949)"
6370,"VIA DON LEONE SERAFINI","(11.130415 46.088366, 11.130599 46.088857, 11.130654 46.088982, 11.130781 46.089111, 11.13082 46.089154)"
5260,"VIA PALUDI","(11.108405 46.101816, 11.107683 46.101703, 11.107664 46.101676, 11.107839 46.10116)"
3832,"VIA V. DE RICCABONA","(11.14156 46.041974, 11.141602 46.04199, 11.141656 46.042002, 11.141734 46.042009, 11.141866 46.042017)"
7415,"VIA ALLA VAL","(11.152813 46.060258, 11.152854 46.059453)"
2650,"VIA G.D. ROMAGNOSI","(11.123819 46.072553, 11.123704 46.072592, 11.123264 46.072735, 11.123139 46.072777, 11.122479 46.072992, 11.122308 46.073049, 11.122221 46.073074)"
6483,"VIA DEI BERGAMINI","(11.144982 46.08284, 11.145067 46.082824, 11.145194 46.082807, 11.145218 46.082788, 11.145226 46.082761, 11.145223 46.082715, 11.145215 46.082686, 11.145221 46.08266, 11.145245 46.082633, 11.145343 46.082571, 11.14542 46.082529, 11.145501 46.082475, 11.145516 46.082454, 11.14554 46.082404, 11.145557 46.082359, 11.145581 46.082313, 11.145604 46.082249, 11.145654 46.082199, 11.145724 46.082148, 11.145803 46.082102, 11.145901 46.082059, 11.146034 46.082011, 11.146151 46.081977, 11.14628 46.08194, 11.146441 46.081879)"
8215,"VIA DEL NARONCH","(11.046266 46.081565, 11.046359 46.081572, 11.04651 46.081561)"
7150,"VIA SAN ROCCO","(11.146498 46.036187, 11.146416 46.036219)"
7855,"LOCALITA' I GREZZI","(11.125505 45.995599, 11.125535 45.995505, 11.125564 45.995398, 11.12559 45.995328, 11.125645 45.995244, 11.125779 45.995072, 11.125914 45.994927, 11.126037 45.994815, 11.126092 45.994773, 11.126401 45.994565, 11.126484 45.994508, 11.126552 45.99448)"
7880,"LOCALITA' LE BASSE","(11.123783 45.9987, 11.124473 45.998655, 11.124652 45.998659, 11.124721 45.998696, 11.124838 45.998789, 11.124917 45.998832, 11.124975 45.998872, 11.124987 45.998912, 11.125037 45.999346, 11.125045 45.999426, 11.12505 45.999485, 11.125054 45.99951, 11.125164 45.999537, 11.125244 45.99956, 11.125366 45.999618, 11.125487 45.999683, 11.125551 45.999738, 11.125622 45.999862, 11.125685 45.999941, 11.125765 46.000004, 11.125846 46.000048, 11.12595 46.000082, 11.126147 46.000123)"
2390,"PIAZZA DI PIEDICASTELLO","(11.112406 46.070735, 11.112509 46.07085, 11.112601 46.070907)"
3824,"VIA DI SAN VINCENZO","(11.132896 46.024988, 11.132775 46.024936, 11.132641 46.024864, 11.132541 46.024797, 11.13247 46.024721, 11.132387 46.024617, 11.132312 46.024519, 11.13212 46.024233)"
7262,"VIA DEL BOMPORT","(11.150608 46.049878, 11.150634 46.050055, 11.150648 46.050349, 11.150676 46.05081)"
1700,"VIA G. MANCI","(11.124408 46.070099, 11.124118 46.069996)"
2880,"VIA SAN PIO X","(11.120254 46.05533, 11.12011 46.055899)"
1120,"VIA FERSINA","(11.121654 46.044931, 11.121645 46.044908, 11.121642 46.04489, 11.121644 46.044872, 11.12165 46.04485, 11.121661 46.044836, 11.121676 46.044818, 11.121695 46.044804, 11.121718 46.04479, 11.121743 46.044781, 11.12177 46.044775, 11.12179 46.044775)"
1740,"VIA MARANZA","(11.132796 46.059745, 11.132774 46.059399, 11.132756 46.059152, 11.132679 46.058838, 11.132652 46.058717, 11.132559 46.058512, 11.132479 46.058399, 11.132047 46.057995)"
500,"VIA C. BUSETTI","(11.117632 46.072281, 11.116896 46.072457)"
3450,"VIALE VERONA","(11.127213 46.058688, 11.127542 46.058416)"
7425,"VIA GABBIOLO","(11.153352 46.056434, 11.153332 46.05661, 11.153333 46.05676, 11.153326 46.056849, 11.1533 46.056924)"
7420,"VIA GRAFFIANO","(11.150082 46.061509, 11.150101 46.061546, 11.150265 46.061766, 11.150319 46.061797, 11.150503 46.061866)"
3630,"VIA BEPI MOR","(11.115263 46.082405, 11.115023 46.082339, 11.114452 46.082096, 11.113918 46.081864, 11.113811 46.081818, 11.113782 46.081783, 11.113792 46.081742, 11.113799 46.081675, 11.113806 46.081579, 11.113809 46.081528, 11.113793 46.081448, 11.113765 46.081343, 11.113715 46.081209, 11.113643 46.081027, 11.113584 46.080902, 11.113457 46.080787)"
8527,"VIA DELLA CAVADA","(11.116064 46.115071, 11.116063 46.115103, 11.116069 46.115141, 11.116077 46.115164, 11.116114 46.115225, 11.116137 46.115236, 11.116195 46.115249)"
0,"","(11.159722 46.086084, 11.159704 46.08608, 11.159683 46.086073, 11.159664 46.086064, 11.159648 46.086054, 11.159631 46.086036, 11.15962 46.086017, 11.159618 46.085996, 11.159621 46.085977, 11.159629 46.085959, 11.159638 46.085949, 11.159652 46.085939)"
7230,"VIA VALNIGRA","(11.144227 46.049891, 11.144304 46.050052, 11.144379 46.050217)"
3750,"VIA DON LORENZO GUETTI","(11.108823 46.08882, 11.108206 46.088562)"
8031,"PIAZZALE DELLA PESA","(11.059022 46.071982, 11.059003 46.071877)"
7795,"VIA G. CATONI","(11.127512 46.006461, 11.12758 46.006667)"
2730,"VIA SAN BERNARDINO","(11.131015 46.063838, 11.130957 46.06388)"
7713,"VIA DI VALSORDA","(11.156176 46.007697, 11.156008 46.007757, 11.155616 46.007888, 11.155525 46.007926, 11.155305 46.008039, 11.155107 46.00816, 11.154974 46.008238, 11.154913 46.008284, 11.154832 46.008349, 11.154774 46.00837)"
3470,"PIAZZA VICENZA","(11.133223 46.061929, 11.13351 46.061734)"
2990,"PIAZZA S. MARIA MAGGIORE","(11.119235 46.068467, 11.119173 46.068513)"
2700,"VIA SAN BARTOLAMEO","(11.135754 46.049751, 11.135892 46.049705, 11.136007 46.049653, 11.13611 46.049589, 11.136147 46.049557, 11.136184 46.049516, 11.136249 46.04942, 11.136267 46.049397, 11.136409 46.049228, 11.136511 46.049131, 11.136613 46.049049, 11.136667 46.049007, 11.136846 46.048869, 11.136884 46.048814, 11.136908 46.048778, 11.136981 46.048646, 11.137047 46.048581, 11.137339 46.048274, 11.137376 46.048211, 11.137428 46.048111, 11.137488 46.04805, 11.137551 46.048027)"
2700,"VIA SAN BARTOLAMEO","(11.135754 46.049751, 11.135714 46.049669, 11.135607 46.049108)"
2050,"VIA A. NICOLODI","(11.135243 46.059186, 11.135454 46.059164, 11.135743 46.059135)"
3450,"VIALE VERONA","(11.128822 46.055899, 11.128911 46.055727, 11.129205 46.055168, 11.129403 46.054844, 11.129457 46.054722)"
1550,"PIAZZA LODRON","(11.123574 46.067842, 11.123963 46.067911)"
1890,"VIA MILANO","(11.126153 46.059995, 11.126826 46.060333)"
3350,"CORSO 3 NOVEMBRE","(11.12418 46.061899, 11.125072 46.061038)"
3000,"VIA SANTA TRINITA'","(11.123358 46.066397, 11.123168 46.066373, 11.122621 46.066298)"
900,"VIA A. DEGASPERI","(11.125924 46.048834, 11.126274 46.048539, 11.126472 46.048347, 11.126644 46.0482, 11.126876 46.047988)"
3503,"VIA MESIANO","(11.142368 46.064872, 11.14233 46.064625, 11.14229 46.064498, 11.142241 46.064324, 11.142179 46.06416, 11.142116 46.064046, 11.142043 46.063937, 11.14196 46.063844, 11.141884 46.063739, 11.141837 46.06364, 11.141769 46.063479, 11.141717 46.063341)"
7815,"VIA NAZIONALE","(11.129819 46.011045, 11.129704 46.010918)"
7745,"VIA VILLA VECCHIA","(11.131661 46.004742, 11.131731 46.004756, 11.131733 46.004788)"
7984,"VIA DELLE REGOLE","(11.133766 46.009873, 11.134086 46.009748, 11.134269 46.009679)"
5460,"VIA INNSBRUCK","(11.090228 46.113997, 11.090191 46.113985, 11.090165 46.113969, 11.090146 46.113953, 11.090127 46.113929, 11.09012 46.113904, 11.090118 46.113863, 11.090121 46.113836)"
8063,CAMPRA,"(11.057486 46.079638, 11.058176 46.079631)"
1090,"VIA E. FERMI","(11.128671 46.048352, 11.128277 46.048061)"
8627,"P.ZZA S.FILIPPO E GIACOMO","(11.097088 46.063349, 11.096706 46.063352, 11.096451 46.063352)"
2300,"VIA G. PECORI GIRALDI","(11.134577 46.058429, 11.135218 46.058332)"
8912,"VIA DELLE ISCHIE","(11.118159 46.009475, 11.11823 46.009646, 11.118394 46.009937, 11.118696 46.010489, 11.118692 46.010518, 11.118683 46.010534, 11.118655 46.010551, 11.118537 46.010589, 11.118452 46.010608, 11.118257 46.010648, 11.118093 46.010673, 11.117824 46.010714, 11.117656 46.010735, 11.117445 46.010766, 11.117245 46.010788, 11.117101 46.010804, 11.116976 46.01082, 11.116861 46.010845, 11.116606 46.010908, 11.116429 46.010947, 11.116269 46.010986, 11.116103 46.011007, 11.115886 46.011061, 11.115693 46.0111, 11.115556 46.01113)"
6140,"VIA DEL DOS","(11.130691 46.080026, 11.130691 46.080058, 11.130845 46.080064, 11.131222 46.08009, 11.131346 46.080109, 11.131782 46.080199, 11.131849 46.080225, 11.131867 46.080239, 11.131878 46.080256, 11.131887 46.080278, 11.131912 46.080454, 11.131973 46.080979, 11.131998 46.081136, 11.132014 46.081347, 11.131992 46.08143, 11.131977 46.08145, 11.131911 46.081516, 11.131738 46.081595, 11.131687 46.081637, 11.131665 46.081669, 11.131655 46.081705, 11.131651 46.081781, 11.131655 46.081853, 11.131671 46.081943, 11.131701 46.08206)"
7701,"VIA ADOLFO ENDRIZZI","(11.131577 46.011855, 11.131592 46.011849, 11.132002 46.011688)"
7355,"VIA DEI RIVI","(11.15324 46.062332, 11.153767 46.062353, 11.154248 46.062392, 11.154938 46.062457, 11.15496 46.06258, 11.155126 46.06343)"
410,"VIA O. BRENTARI","(11.133918 46.058522, 11.133849 46.058321, 11.13378 46.05812, 11.133636 46.057799, 11.133553 46.057611)"
2280,"VIA PASUBIO","(11.133149 46.05864, 11.133197 46.059107, 11.133214 46.059305)"
6454,"VIA DEL LAVARON","(11.139899 46.109545, 11.139999 46.109657, 11.140057 46.109725, 11.14009 46.109784, 11.140095 46.109815, 11.140096 46.109851, 11.140091 46.109882, 11.140074 46.109904)"
7230,"VIA VALNIGRA","(11.146669 46.052204, 11.146803 46.052165, 11.147801 46.05198)"
7505,"VIA SOMMARIVE","(11.150467 46.067537, 11.150497 46.06762, 11.150515 46.067777, 11.150524 46.067868, 11.150557 46.0682, 11.150574 46.06833, 11.150662 46.068462)"
2240,"GALLERIA DEI PARTIGIANI","(11.123815 46.069916, 11.123839 46.069709, 11.123844 46.069618)"
3508,"VIA A. GOIO","(11.105333 46.094213, 11.105503 46.094218, 11.105602 46.094214, 11.105689 46.094206, 11.105842 46.094186, 11.106028 46.094146, 11.106204 46.094112, 11.106311 46.094111)"
4059,"GIARDINO DI P.ZZA VENEZIA","(11.127586 46.068474, 11.128381 46.068352)"
4055,"GIARDINO DI PIAZZA DANTE","(11.119942 46.071118, 11.120487 46.071118)"
570,"PIAZZA GEN. A. CANTORE","(11.119431 46.077455, 11.119149 46.076879)"
3450,"VIALE VERONA","(11.129457 46.054722, 11.129677 46.054673, 11.129982 46.054609, 11.13004 46.054592)"
1930,"VIA MONTE BALDO","(11.11257 46.056921, 11.112824 46.056943, 11.114201 46.057107, 11.11483 46.057181)"
8323,"VIA DEI CASAI","(11.044717 46.076618, 11.04483 46.07665, 11.044915 46.076708)"
350,"VIA B. BOMPORTO","(11.119011 46.065235, 11.119029 46.065059, 11.118859 46.065063)"
4058,"GIARDINO DI P.ZZA CANTORE","(11.119372 46.077069, 11.119744 46.077053)"
7415,"VIA ALLA VAL","(11.152405 46.059654, 11.152065 46.059685, 11.151815 46.059724)"
7230,"VIA VALNIGRA","(11.144557 46.050601, 11.145071 46.050515, 11.145259 46.050489, 11.145448 46.050472, 11.145822 46.050447, 11.146029 46.050452)"
7240,"VIA DELLA VILLA","(11.144515 46.045264, 11.14463 46.045492)"
1800,"VIA MARSALA","(11.124242 46.055683, 11.124901 46.055387)"
3860,"VIA EDMUND MACH","(11.133611 46.036692, 11.133558 46.036548, 11.133464 46.036336, 11.133342 46.036042, 11.133285 46.035884, 11.133239 46.03571, 11.133216 46.035603, 11.133201 46.035454, 11.133216 46.035146, 11.133228 46.035036, 11.133223 46.034962, 11.133218 46.034908, 11.133187 46.034778, 11.133143 46.034668, 11.133098 46.034587, 11.133026 46.034459, 11.132963 46.034336, 11.132825 46.034084, 11.13277 46.033984, 11.13272 46.033889, 11.132683 46.03378, 11.132643 46.033654, 11.132609 46.033511, 11.132597 46.033416, 11.132589 46.033336, 11.132578 46.033136, 11.132573 46.033056, 11.13257 46.03297, 11.132569 46.032867, 11.132575 46.0328, 11.132564 46.032724, 11.132549 46.0327, 11.132525 46.032676, 11.132493 46.032655, 11.132463 46.032642, 11.132433 46.032629, 11.132401 46.03262, 11.132365 46.032613, 11.132302 46.0326, 11.132259 46.032591)"
8467,"SALITA DEL RONZEL","(11.122417 46.126213, 11.122339 46.126166, 11.122272 46.126106, 11.122222 46.126059, 11.122174 46.126004, 11.122135 46.125949)"
4001,"GIARDINO DELLA PREDARA","(11.126633 46.072641, 11.126872 46.072632)"
8551,"VIA DEL NOGARE'","(11.114072 46.124784, 11.114434 46.124302, 11.114523 46.124191, 11.114576 46.124106, 11.114617 46.124032, 11.114617 46.123953, 11.1146 46.123315, 11.114603 46.123219)"
210,"VIA F. BARBACOVI","(11.125537 46.065597, 11.125991 46.065482, 11.12664 46.065312, 11.127348 46.065123, 11.127781 46.065007, 11.128094 46.064913)"
6460,"VIA DEL MONT DE SORA","(11.144703 46.108059, 11.144765 46.108013, 11.144925 46.107896, 11.145021 46.107834, 11.145066 46.107805, 11.145111 46.107777, 11.1454 46.107676, 11.14548 46.107653, 11.145565 46.107636, 11.145887 46.107615)"
930,"VIA A. DIAZ","(11.122975 46.069081, 11.122866 46.069079, 11.122824 46.069075, 11.122537 46.069053)"
8467,"SALITA DEL RONZEL","(11.122417 46.126213, 11.122638 46.125993, 11.122718 46.125914, 11.122796 46.125832, 11.122867 46.125752, 11.122926 46.125708, 11.123074 46.125616, 11.123242 46.1255, 11.123361 46.125408, 11.123494 46.125307, 11.1236 46.125219, 11.12367 46.125145, 11.123839 46.124876)"
7890,"VIA LIDORNO","(11.125204 46.034037, 11.125307 46.034062, 11.125395 46.03407, 11.125509 46.034075, 11.125589 46.034067, 11.125704 46.034046)"
8543,"PIAZZETTA DI SAN LAZZARO","(11.117791 46.13723, 11.117751 46.137221)"
2000,"VIA DELLA MOSTRA","(11.126064 46.070419, 11.126015 46.070566)"
3310,"VIA TORRE VERDE","(11.121853 46.070381, 11.121741 46.070654)"
8911,"VIA DEI POMARI","(11.106715 46.014623, 11.106793 46.014595, 11.106856 46.014589, 11.106936 46.014573, 11.107002 46.01456, 11.10708 46.014549, 11.107497 46.014456)"
2870,"VICOLO SAN PIETRO","(11.125466 46.069035, 11.125523 46.069015, 11.125741 46.068974, 11.125821 46.06896, 11.125915 46.068991)"
6140,"VIA DEL DOS","(11.132007 46.080042, 11.13203 46.080046, 11.132106 46.080126, 11.132244 46.080308, 11.132332 46.080459, 11.132405 46.080602, 11.132457 46.080682, 11.132546 46.08077, 11.132636 46.080809, 11.132706 46.080821, 11.132762 46.080811)"
7420,"VIA GRAFFIANO","(11.149135 46.06145, 11.149053 46.061409, 11.148983 46.061363, 11.148926 46.061315, 11.148853 46.061235, 11.148819 46.061177)"
8136,"STRADA PER TEZ","(11.069372 46.090811, 11.0694 46.090825, 11.069631 46.090973, 11.069767 46.091069, 11.069879 46.091162, 11.070096 46.091374, 11.070208 46.091489, 11.07029 46.091573, 11.07039 46.091643, 11.070459 46.091682, 11.070543 46.091723, 11.070646 46.091759, 11.070827 46.091829)"
3480,"VIA VICENZA","(11.137017 46.061151, 11.137012 46.061192, 11.136995 46.061381)"
1900,"VIA DEI MILLE","(11.128 46.062445, 11.128041 46.062417, 11.128099 46.062375, 11.128254 46.062269)"
7268,"VIA DELLA VILLA PAROLARI","(11.147117 46.045132, 11.147115 46.045175)"
130,"PIAZZETTA ANFITEATRO","(11.124776 46.069186, 11.125237 46.069206)"
6409,"VIA ANTONIA PRUNER","(11.148919 46.082066, 11.149136 46.081989, 11.149275 46.081971, 11.14938 46.081962, 11.149529 46.081956, 11.149678 46.08196, 11.149803 46.081967, 11.150005 46.081963, 11.150169 46.081956)"
6425,"VIA DI SAN FABIANO","(11.15836 46.085344, 11.158327 46.085247, 11.158351 46.085159, 11.15834 46.085124, 11.158319 46.085101, 11.15826 46.085017)"
1355,"VIA H. GMEINER","(11.137065 46.061382, 11.137062 46.061508, 11.13708 46.06159, 11.137111 46.06168, 11.13712 46.061725, 11.137108 46.061778, 11.137088 46.061863, 11.137093 46.06189, 11.137208 46.062034)"
330,"VIA BOLGHERA","(11.132047 46.057995, 11.132311 46.057927, 11.132567 46.057864)"
7984,"VIA DELLE REGOLE","(11.13435 46.009576, 11.134576 46.009534, 11.134916 46.009477, 11.134987 46.009467, 11.135039 46.00948, 11.135118 46.009533, 11.135232 46.009621, 11.135325 46.009713, 11.135361 46.009752, 11.135379 46.009783, 11.135415 46.009852, 11.135429 46.009933, 11.135421 46.010012, 11.13542 46.010083, 11.135427 46.010168, 11.135458 46.010254, 11.135504 46.010342, 11.135569 46.010449, 11.135625 46.010492, 11.135735 46.010518, 11.135915 46.010548, 11.136025 46.010564, 11.13613 46.010559, 11.136173 46.010548, 11.136216 46.010528, 11.136332 46.010471, 11.136507 46.010383, 11.136583 46.010338, 11.136569 46.010286, 11.136518 46.010184, 11.136488 46.010108, 11.13646 46.009965)"
8016,"VIA DEL LAON","(11.059937 46.068582, 11.060061 46.068596, 11.060106 46.068605, 11.060126 46.068619, 11.060142 46.068641, 11.060179 46.06875, 11.060232 46.068924, 11.060277 46.069041, 11.060312 46.06914, 11.060373 46.069237, 11.060456 46.069344, 11.060539 46.069459, 11.060597 46.069636)"
1280,"VIA A. GAZZOLETTI","(11.122154 46.071851, 11.122228 46.071827, 11.122949 46.071593)"
8840,"VIA SANTA MARINA","(11.112249 46.034775, 11.112016 46.034264, 11.112117 46.034235, 11.111941 46.033874)"
5460,"VIA INNSBRUCK","(11.088963 46.115264, 11.089066 46.115192, 11.089481 46.114946, 11.08968 46.114814, 11.089823 46.114704, 11.089965 46.114539, 11.090077 46.114402, 11.090213 46.114217, 11.090258 46.114134, 11.090296 46.114004)"
8600,"VIA ALTO SASSO","(11.095662 46.065701, 11.095721 46.065608, 11.095731 46.065543, 11.095729 46.065388, 11.095713 46.065221, 11.095694 46.065033, 11.095698 46.064925, 11.095702 46.064828, 11.095712 46.064787, 11.09573 46.06475, 11.09575 46.064718, 11.095789 46.064691, 11.095827 46.064675, 11.095873 46.064657, 11.095913 46.064646, 11.096235 46.064553)"
3811,"TANGENZIALE SUD","(11.126293 46.034783, 11.126221 46.034904, 11.12616 46.034986, 11.126113 46.035028)"
0,"","(11.139628 46.043526, 11.139642 46.043537, 11.139667 46.043564, 11.139684 46.043595, 11.139691 46.043631, 11.13969 46.043654, 11.139681 46.043681)"
7490,"VIA DEI RONCHI","(11.165935 46.070327, 11.165922 46.070296, 11.165912 46.070229, 11.165915 46.070089, 11.165927 46.07002, 11.165931 46.069999, 11.165939 46.069982, 11.165951 46.069967, 11.165966 46.069953, 11.165983 46.069939, 11.166014 46.06992, 11.166169 46.069845, 11.166296 46.06979, 11.166521 46.069668, 11.166572 46.069645, 11.166762 46.06958, 11.16688 46.069543, 11.166908 46.069531, 11.166928 46.069516)"
8803,"VIA STELLA","(11.11419 46.03581, 11.114046 46.035252, 11.113993 46.035059)"
5560,"VIA DEL PIOPPETO","(11.105376 46.108865, 11.106965 46.109137)"
7440,"VIA REDONDOLO","(11.157886 46.058356, 11.158125 46.058278, 11.158352 46.058208, 11.158554 46.058144, 11.158623 46.058126, 11.158728 46.058148, 11.158831 46.058161, 11.158983 46.058173, 11.159107 46.058182, 11.159214 46.058178, 11.159294 46.058171, 11.159384 46.058158, 11.159408 46.058189, 11.159422 46.058226, 11.159435 46.058295, 11.159446 46.058374, 11.159465 46.058434, 11.159494 46.058496, 11.159526 46.058549, 11.159556 46.058589, 11.159611 46.058637, 11.15969 46.058685, 11.159769 46.058723, 11.159842 46.058736, 11.15989 46.058727, 11.159936 46.058708, 11.159959 46.058673, 11.159945 46.058593, 11.159952 46.058536, 11.159983 46.058514, 11.160039 46.058527, 11.160173 46.058547, 11.160376 46.058572, 11.160498 46.058595, 11.160593 46.058605, 11.160779 46.058625, 11.160899 46.058645, 11.160947 46.058666, 11.160976 46.058698, 11.161023 46.058756, 11.161084 46.058817, 11.16112 46.058848, 11.161176 46.058879, 11.161319 46.058912)"
5680,"VIA KLAGENFURT","(11.094997 46.115663, 11.095719 46.114735)"
1850,"LARGO MEDAGLIE D'ORO","(11.132599 46.057706, 11.132613 46.057696, 11.132633 46.057685, 11.132655 46.057676, 11.132678 46.057668, 11.132702 46.057661, 11.132728 46.057657, 11.132752 46.057656, 11.132779 46.057657, 11.132804 46.05766, 11.132829 46.057665, 11.132853 46.057672, 11.132875 46.057682, 11.132896 46.057694, 11.132915 46.057708, 11.132929 46.057722, 11.132941 46.057736, 11.132951 46.057753)"
7305,"VIA ALLA CASCATA","(11.151431 46.068282, 11.151583 46.068424, 11.151634 46.068472, 11.151659 46.068537, 11.151714 46.068685, 11.151703 46.068779, 11.15167 46.068991)"
1080,"VIA C. ESTERLE","(11.121117 46.066128, 11.121062 46.066372, 11.121042 46.06644, 11.121015 46.066634, 11.121019 46.066668)"
7485,"VIA DELLA RESISTENZA","(11.155932 46.066282, 11.156003 46.066311, 11.15614 46.066341, 11.156256 46.066351, 11.156527 46.066374)"
1350,"VIA G. GIUSTI","(11.118534 46.058385, 11.118342 46.057894, 11.118336 46.057876, 11.118331 46.057858, 11.118323 46.05784, 11.118318 46.057823, 11.118313 46.057809, 11.118308 46.057796, 11.118303 46.057779, 11.118299 46.057751, 11.118294 46.05773, 11.118295 46.057658)"
3710,"PIAZZA S. TERESA VERZERI","(11.120073 46.067677, 11.120022 46.067675, 11.119821 46.067838)"
2990,"PIAZZA S. MARIA MAGGIORE","(11.118699 46.068486, 11.119173 46.068513)"
2990,"PIAZZA S. MARIA MAGGIORE","(11.119151 46.06872, 11.118754 46.068696, 11.118657 46.068738)"
170,"VIA A. APOLLONIO","(11.133553 46.057611, 11.13345 46.057636, 11.132951 46.057753)"
7984,"VIA DELLE REGOLE","(11.132495 46.010523, 11.132717 46.010459, 11.133011 46.010354, 11.133098 46.010323, 11.133138 46.010293, 11.13316 46.010261, 11.133173 46.010105, 11.133212 46.010071, 11.133376 46.010008, 11.133766 46.009873)"
