lat,lon,number,alfa,zipcode,street
11.1304963944029,46.0873354821103,8,8/2,38121,Via del Forte
11.1305180352632,46.0873935802199,8,8/3,38121,Via del Forte
11.1305247882352,46.0874429557621,8,8/4,38121,Via del Forte
11.1305300987652,46.0874968583471,8,8/5,38121,Via del Forte
11.1305386407398,46.0875507006536,8,8/6,38121,Via del Forte
11.1305756141059,46.0877108610454,8,8/7,38121,Via del Forte
11.13058126322,46.0877570031144,8,8/8,38121,Via del Forte
11.1306504286032,46.0879761283612,8,8/9,38121,Via del Forte
11.1306277976189,46.0879266748368,8,8/9,38121,Via del Forte
11.1312619845498,46.0880277203502,9,9,38121,Via del Forte
11.1318708625385,46.0884476686,9,9,38121,Via del Forte
11.1311096979495,46.0879360590266,9,9/2,38121,Via del Forte
11.1308630677125,46.0879136597027,9,9/2,38121,Via del Forte
11.1309689500254,46.0878622482675,9,9/2,38121,Via del Forte
11.1310339191557,46.087815013552,9,9/2,38121,Via del Forte
11.1281170259033,46.0833138219742,1,1,38121,Via alle Gemelle
11.1285384081967,46.0824218355472,10,10,38121,Via alle Gemelle
11.128728106672,46.0822438637595,10,10/A,38121,Via alle Gemelle
11.1281992487723,46.0828511688482,11,11,38121,Via alle Gemelle
11.1285988165279,46.0828572233461,12,12,38121,Via alle Gemelle
11.1285591200469,46.0827499597894,12,12,38121,Via alle Gemelle
11.12854165653,46.0826872522949,12,12/A,38121,Via alle Gemelle
11.1287125900428,46.082640226257,12,12/A,38121,Via alle Gemelle
11.1281922689291,46.0827117945643,13,13,38121,Via alle Gemelle
11.1287196722547,46.0833071248445,14,14,38121,Via alle Gemelle
11.1287410573961,46.0833457484621,14,14,38121,Via alle Gemelle
11.12857318359,46.0830563512452,14,14,38121,Via alle Gemelle
11.1281867316681,46.0825678932571,15,15,38121,Via alle Gemelle
11.1285275081402,46.083293095596,16,16,38121,Via alle Gemelle
11.127784664269,46.0831649196593,2,2,38121,Via alle Gemelle
11.127733588573,46.0830055511329,2,2,38121,Via alle Gemelle
11.1280228148199,46.0829283899753,3,3,38121,Via alle Gemelle
11.1278572670115,46.0828795920779,3,3,38121,Via alle Gemelle
11.1279878218901,46.0828679581935,3,3,38121,Via alle Gemelle
11.1277353601369,46.0826485868384,4,4,38121,Via alle Gemelle
11.1277904531235,46.0826472787044,4,4,38121,Via alle Gemelle
11.1278555276363,46.0827269241013,5,5,38121,Via alle Gemelle
11.127962353287,46.0826781013853,5,5,38121,Via alle Gemelle
11.1280198579428,46.0827134363543,5,5,38121,Via alle Gemelle
11.1277963454885,46.0822961579975,6,6,38121,Via alle Gemelle
11.1277044475965,46.0823756732838,6,6,38121,Via alle Gemelle
11.1279634539811,46.0824081434423,7,7,38121,Via alle Gemelle
11.1278682125942,46.0824442928019,7,7,38121,Via alle Gemelle
11.1282561239307,46.0830171547916,9,9,38121,Via alle Gemelle
11.1281072171121,46.0829383863133,9,9,38121,Via alle Gemelle
11.14662768402,46.0756972650596,1,1,38121,
11.145823442674,46.0750338356255,10,10,38121,
11.1458979268818,46.07502277274,10,10,38121,
11.1481977073455,46.0755633845552,11,11,38121,
11.1481183812505,46.0755396089113,11,11,38121,
11.1457185739274,46.0752011690536,12,12,38121,
11.1483765619299,46.075382084865,13,13,38121,
11.1484447637904,46.0755710755902,13,13,38121,
11.1486128930962,46.0754226863098,13,13,38121,
11.1456592166874,46.0752584268096,14,14,38121,
11.1486715701854,46.0753737527533,15,15,38121,
11.1488246749207,46.075676882553,15,15,38121,
11.1491059665404,46.0756024907721,15,15,38121,
11.1487699924497,46.0756347967198,15,15,38121,
11.1456536367648,46.0753150117428,16,16,38121,
11.1484291720228,46.0752041940781,17,17,38121,
11.1491813343802,46.0752230601826,17,17/A,38121,
11.1493716042503,46.0752231196499,17,17/B,38121,
11.1493215488855,46.0752779518971,17,17/B,38121,
11.1456000823451,46.0753701352196,18,18,38121,
11.1478276853334,46.0752501661318,19,19,38121,
11.1482188299489,46.0750281788782,19,19/A,38121,
11.1481594156076,46.0751149800368,19,19/A,38121,
11.1483614049272,46.0750942721576,19,19/B,38121,
11.1485127482524,46.0750375729297,19,19/C,38121,
11.1484289558304,46.0751205018489,19,19/C,38121,
11.1487925454932,46.0751385541525,19,19/D,38121,
11.1479000665701,46.0750428409029,19,19/E,38121,
11.1464717476222,46.075809575108,2,2,38121,
11.1455486562425,46.0754259500174,20,20,38121,
11.1474389076074,46.0752008164593,21,21,38121,
11.1471753541145,46.0752016372332,21,21/A,38121,
11.147054393412,46.0752283852908,21,21/A,38121,
11.1464984806879,46.0752286733599,21,21/A,38121,
11.1471485026092,46.0752302732361,21,21/A,38121,
11.1464981023211,46.0752189189013,21,21/A,38121,
11.1468779920995,46.0752254470642,21,21/A,38121,
11.147056262163,46.0752366881398,21,21/A,38121,
11.1471780539844,46.0752712190069,21,21/A,38121,
11.1462997588238,46.0753267799185,21,21/A,38121,
11.1467893594553,46.0752321750686,21,21/A,38121,
11.1465529020137,46.075233507815,21,21/A,38121,
11.1467725580432,46.0752313328968,21,21/A,38121,
11.1462526309062,46.0752729197266,21,21/B,38121,
11.1463971085187,46.0752388045408,21,21/B,38121,
11.1454766045442,46.0751037285809,22,22,38121,
11.1466627624196,46.0751119034825,23,23,38121,
11.145518320005,46.0750408464706,24,24,38121,
11.1463608544075,46.0751037078628,25,25,38121,
11.1461424882635,46.0752431849047,25,25,38121,
11.1455457976917,46.074993030681,26,26,38121,
11.1461889010678,46.0751831780347,27,27,38121,
11.1460860000479,46.0751920717135,27,27,38121,
11.1453080355373,46.0752092551497,28,28,38121,
11.1460028782363,46.0750613021424,29,29,38121,
11.1462352227304,46.0749565987456,29,29,38121,
11.1466565157732,46.0754980098534,3,3,38121,
11.146131900532,46.0749654113823,31,31,38121,
11.1459686284865,46.0749982541311,31,31,38121,
11.1459440125508,46.0749151180425,33,33,38121,
11.1461751907962,46.0748088526616,33,33,38121,
11.1461348884868,46.0747031076909,35,35,38121,
11.1459669063408,46.0747417647974,37,37,38121,
11.1458856408945,46.0744283655786,39,39,38121,
11.1460032647402,46.0745761749168,39,39,38121,
11.146417636511,46.0756320075717,4,4,38121,
11.1463866398389,46.0756821573321,4,4,38121,
11.1463470072191,46.0756966027517,4,4,38121,
11.1472081237574,46.0754891943656,5,5,38121,
11.1473274682598,46.0753632464574,5,5,38121,
11.1462992725176,46.0755867510247,6,6,38121,
11.1463903215506,46.0755895391666,6,6,38121,
11.1462663396084,46.075638180901,6,6,38121,
11.1462637957329,46.0754970572823,6,6/A,38121,
11.1463303775446,46.0755427806617,6,6/A,38121,
11.1462260672151,46.0755808458924,6,6/A,38121,
11.147491572836,46.0753584531601,7,7,38121,
11.1474846695036,46.0754684525802,7,7,38121,
11.1458804936329,46.0754969039963,8,8,38121,
11.1458586278065,46.0751921001063,8,8,38121,
11.1459912722034,46.0753870656068,8,8/A,38121,
11.1460111681719,46.0752249752571,8,8/A,38121,
11.1478487206708,46.0754721195638,9,9,38121,
11.1478296234662,46.0753654921463,9,9,38121,
11.1479435828289,46.0755064016393,9,9/A,38121,
11.1480281896859,46.0753706418959,9,9/A,38121,
11.1420332537418,46.0763842311746,1,1,38121,Via Carlo e Valeria Jülg
11.1428109163607,46.0772402390873,10,10,38121,Via Carlo e Valeria Jülg
11.1418779222775,46.0769689461152,11,11,38121,Via Carlo e Valeria Jülg
11.1427123572632,46.07730340729,12,12,38121,Via Carlo e Valeria Jülg
11.1415918434923,46.0769402714828,13,13,38121,Via Carlo e Valeria Jülg
11.1426107746242,46.0773711377903,14,14,38121,Via Carlo e Valeria Jülg
11.142519905133,46.0774315183111,16,16,38121,Via Carlo e Valeria Jülg
11.1431951602139,46.0773162914196,18,18,38121,Via Carlo e Valeria Jülg
11.1430454800678,46.0774757228306,20,20,38121,Via Carlo e Valeria Jülg
11.1428380420736,46.0776149106261,22,22,38121,Via Carlo e Valeria Jülg
11.1426122044627,46.0777017485234,24,24,38121,Via Carlo e Valeria Jülg
11.1420521004365,46.0764490053726,3,3,38121,Via Carlo e Valeria Jülg
11.1412212789075,46.0778534027866,30,30,38121,Via Carlo e Valeria Jülg
11.1414162670283,46.0778536871206,30,30,38121,Via Carlo e Valeria Jülg
11.1418966200494,46.0777456793186,32,32,38121,Via Carlo e Valeria Jülg
11.1422466901401,46.0777012344982,32,32/A,38121,Via Carlo e Valeria Jülg
11.1421823549329,46.0776357763862,34,34,38121,Via Carlo e Valeria Jülg
11.1422560214461,46.0776168605359,34,34/A,38121,Via Carlo e Valeria Jülg
11.142049927012,46.0776641498405,34,34/B,38121,Via Carlo e Valeria Jülg
11.1419216916787,46.0776687850486,36,36,38121,Via Carlo e Valeria Jülg
11.1418413894433,46.077669794259,38,38,38121,Via Carlo e Valeria Jülg
11.142385960382,46.077062195236,4,4,38121,Via Carlo e Valeria Jülg
11.1415956610823,46.0774949841818,40,40,38121,Via Carlo e Valeria Jülg
11.1417348572016,46.0774678489865,40,40,38121,Via Carlo e Valeria Jülg
11.1423319931605,46.0770732204777,4,4/A,38121,Via Carlo e Valeria Jülg
11.1420668429617,46.0764975773581,5,5,38121,Via Carlo e Valeria Jülg
11.1424094827779,46.0771530946186,6,6,38121,Via Carlo e Valeria Jülg
11.1424775012295,46.0770971125064,6,6/A,38121,Via Carlo e Valeria Jülg
11.1423276282774,46.0771961479399,6,6/B,38121,Via Carlo e Valeria Jülg
11.1421009857289,46.076608375082,7,7,38121,Via Carlo e Valeria Jülg
11.1424759252797,46.0772014265078,8,8,38121,Via Carlo e Valeria Jülg
11.142153760328,46.0768031888465,9,9,38121,Via Carlo e Valeria Jülg
11.1432593450205,46.0758303548736,1,1,38121,Via Benjamin Kofler
11.1431723756574,46.0758248062584,1,1,38121,Via Benjamin Kofler
11.1432818804638,46.0757337917798,1,1,38121,Via Benjamin Kofler
11.1435008354772,46.0762082129928,10,10,38121,Via Benjamin Kofler
11.1429348109216,46.0761899428437,11,11,38121,Via Benjamin Kofler
11.1428365300607,46.0762815340388,11,11,38121,Via Benjamin Kofler
11.142886483667,46.0762291622476,11,11,38121,Via Benjamin Kofler
11.1425384784949,46.0761525561375,11,11/1,38121,Via Benjamin Kofler
11.142635953012,46.0762280908667,11,11/1,38121,Via Benjamin Kofler
11.143871203137,46.0761588695342,12,12,38121,Via Benjamin Kofler
11.1438292845759,46.0761180691467,12,12/A,38121,Via Benjamin Kofler
11.1431777340932,46.0761178825545,13,13,38121,Via Benjamin Kofler
11.1431037576878,46.0762650779729,13,13,38121,Via Benjamin Kofler
11.1436141238954,46.0763662013708,14,14,38121,Via Benjamin Kofler
11.1430990659989,46.076459256883,15,15,38121,Via Benjamin Kofler
11.1431654451367,46.0763431204562,15,15,38121,Via Benjamin Kofler
11.1435493346068,46.0763629171986,16,16,38121,Via Benjamin Kofler
11.1431340392959,46.07670887017,17,17,38121,Via Benjamin Kofler
11.1430721178296,46.0766463814328,17,17,38121,Via Benjamin Kofler
11.1434418848929,46.0763581590834,18,18,38121,Via Benjamin Kofler
11.1430928388072,46.0768881000622,19,19,38121,Via Benjamin Kofler
11.1430550352305,46.0768015706931,19,19,38121,Via Benjamin Kofler
11.1430238962827,46.0768433622921,19,19/A,38121,Via Benjamin Kofler
11.1433647016533,46.0758906613702,2,2,38121,Via Benjamin Kofler
11.1433462213421,46.0757695200037,2,2,38121,Via Benjamin Kofler
11.1433770653005,46.0763532661425,20,20,38121,Via Benjamin Kofler
11.1430964839611,46.0769660033499,21,21,38121,Via Benjamin Kofler
11.1430115725446,46.0770030289764,21,21,38121,Via Benjamin Kofler
11.1429381063399,46.076941227732,21,21/A,38121,Via Benjamin Kofler
11.1430904301106,46.0769153498474,21,21/A,38121,Via Benjamin Kofler
11.1433111774015,46.0763493860643,22,22,38121,Via Benjamin Kofler
11.1430112241259,46.0769940352227,23,23,38121,Via Benjamin Kofler
11.1430743512748,46.0770378521988,23,23,38121,Via Benjamin Kofler
11.1433152319183,46.0764489060291,24,24,38121,Via Benjamin Kofler
11.1433633063004,46.0764512620622,26,26,38121,Via Benjamin Kofler
11.1434116010782,46.0764527373532,26,26/1,38121,Via Benjamin Kofler
11.1435237128858,46.0764531395181,26,26/2,38121,Via Benjamin Kofler
11.143583686043,46.0764567755574,26,26/3,38121,Via Benjamin Kofler
11.1436328204326,46.0764600516891,28,28,38121,Via Benjamin Kofler
11.1436891126553,46.0764630678755,28,28/1,38121,Via Benjamin Kofler
11.1432157740067,46.075973164065,3,3,38121,Via Benjamin Kofler
11.1431448571705,46.0759717598731,3,3,38121,Via Benjamin Kofler
11.1439441365319,46.0764140088323,30,30,38121,Via Benjamin Kofler
11.1440581311276,46.0763938683637,32,32,38121,Via Benjamin Kofler
11.1441545308036,46.0763785582405,34,34,38121,Via Benjamin Kofler
11.1442862943676,46.0763580839629,36,36,38121,Via Benjamin Kofler
11.1443957912247,46.0763470278907,38,38,38121,Via Benjamin Kofler
11.1434194394215,46.0759135337348,4,4,38121,Via Benjamin Kofler
11.1444079239369,46.076409802141,40,40,38121,Via Benjamin Kofler
11.1442955242797,46.0764274390067,42,42,38121,Via Benjamin Kofler
11.1441910682158,46.0764453745037,44,44,38121,Via Benjamin Kofler
11.1440752838969,46.0764610485563,46,46,38121,Via Benjamin Kofler
11.1439458509312,46.0764818589072,48,48,38121,Via Benjamin Kofler
11.1426959751366,46.0769005373107,5,5,38121,Via Benjamin Kofler
11.1427941285949,46.0767731011243,5,5,38121,Via Benjamin Kofler
11.1440345087565,46.0766518458256,50,50,38121,Via Benjamin Kofler
11.1436412418843,46.0768157069965,54,54,38121,Via Benjamin Kofler
11.1436385199282,46.0769957639115,56,56,38121,Via Benjamin Kofler
11.1436351399667,46.077183497715,58,58,38121,Via Benjamin Kofler
11.1435410314036,46.0759967105448,6,6,38121,Via Benjamin Kofler
11.1433201458446,46.0760634997309,6,6,38121,Via Benjamin Kofler
11.1433881864146,46.0766331956186,60,60,38121,Via Benjamin Kofler
11.1432723049525,46.0765808657165,60,60,38121,Via Benjamin Kofler
11.1431942555148,46.076751833764,60,60/A,38121,Via Benjamin Kofler
11.1433655436598,46.0767237995505,60,60/A,38121,Via Benjamin Kofler
11.1433954396858,46.0769739758306,62,62,38121,Via Benjamin Kofler
11.1431615826604,46.0770362153846,62,62,38121,Via Benjamin Kofler
11.1433419761704,46.0761300806238,6,6/A,38121,Via Benjamin Kofler
11.1427685042589,46.0767375806997,7,7,38121,Via Benjamin Kofler
11.1428259302161,46.0765924986525,7,7,38121,Via Benjamin Kofler
11.1427660963607,46.0766538676747,7,7,38121,Via Benjamin Kofler
11.1434550126564,46.0761938640624,8,8,38121,Via Benjamin Kofler
11.1428209904342,46.0764394439324,9,9,38121,Via Benjamin Kofler
11.1398961030025,46.0769727577942,1,1,38121,Via delle Marnighe
11.1397530273939,46.0770930337564,1,1,38121,Via delle Marnighe
11.1397872630081,46.0771894856014,1,1,38121,Via delle Marnighe
11.1404938768899,46.0777644453055,11,11,38121,Via delle Marnighe
11.1400893690326,46.0776023387683,11,11,38121,Via delle Marnighe
11.1389721819843,46.0802270059754,12,12,38121,Via delle Marnighe
11.1402769777192,46.0778189532649,13,13,38121,Via delle Marnighe
11.1398939046131,46.0778364794624,13,13,38121,Via delle Marnighe
11.1404504428739,46.0779267411169,13,13,38121,Via delle Marnighe
11.1401792147835,46.0779464706979,13,13/A,38121,Via delle Marnighe
11.1404443533506,46.0779801425915,13,13/A,38121,Via delle Marnighe
11.140304146489,46.0779721207474,13,13/A,38121,Via delle Marnighe
11.1391040348098,46.0802638686586,14,14,38121,Via delle Marnighe
11.1393271862743,46.0776952561934,15,15,38121,Via delle Marnighe
11.1394188724949,46.0777144618221,15,15,38121,Via delle Marnighe
11.1402537118829,46.0781833626756,15,15,38121,Via delle Marnighe
11.1403332913632,46.0784526973499,15,15/1,38121,Via delle Marnighe
11.1403303638361,46.0784816135834,15,15/2,38121,Via delle Marnighe
11.1403404092302,46.0785321088079,15,15/3,38121,Via delle Marnighe
11.1403211418619,46.0785831531766,15,15/4,38121,Via delle Marnighe
11.1403104001326,46.078619255162,15,15/5,38121,Via delle Marnighe
11.139239433502,46.0803024800868,16,16,38121,Via delle Marnighe
11.1397591260059,46.0781755444394,17,17,38121,Via delle Marnighe
11.1397423756256,46.078076855072,17,17,38121,Via delle Marnighe
11.1396816421109,46.078091293453,17,17,38121,Via delle Marnighe
11.1402965278172,46.078662043035,17,17/1,38121,Via delle Marnighe
11.1402848719211,46.0786887537611,17,17/2,38121,Via delle Marnighe
11.1402794725814,46.0787553136711,17,17/3,38121,Via delle Marnighe
11.1402316555819,46.0788147115829,17,17/4,38121,Via delle Marnighe
11.1394209650859,46.0802748769989,18,18,38121,Via delle Marnighe
11.1399111506424,46.0781771963629,19,19,38121,Via delle Marnighe
11.139886090306,46.0782048643041,19,19,38121,Via delle Marnighe
11.1402014753091,46.0788617650329,19,19/1,38121,Via delle Marnighe
11.1401794645596,46.0789281931632,19,19/2,38121,Via delle Marnighe
11.1401390286367,46.0789694521499,19,19/3,38121,Via delle Marnighe
11.1396223334519,46.07681281611,1,1/A,38121,Via delle Marnighe
11.1394766929462,46.0767489148829,1,1/A,38121,Via delle Marnighe
11.1409713301062,46.0768903224079,2,2,38121,Via delle Marnighe
11.1410396952828,46.0770535109471,2,2,38121,Via delle Marnighe
11.1395026369028,46.0802957361797,20,20,38121,Via delle Marnighe
11.1398462571482,46.0783343758623,21,21,38121,Via delle Marnighe
11.1398091292648,46.0783816142774,21,21,38121,Via delle Marnighe
11.1395865225842,46.0782687808508,21,21/1,38121,Via delle Marnighe
11.1392642442355,46.0785763570493,21,21/10,38121,Via delle Marnighe
11.1393079252701,46.0780039908331,21,21/2,38121,Via delle Marnighe
11.1392585156252,46.0781894222176,21,21/3,38121,Via delle Marnighe
11.1390918152675,46.0783703001714,21,21/4,38121,Via delle Marnighe
11.1391320633145,46.0783726632096,21,21/5,38121,Via delle Marnighe
11.1391745753864,46.0783737503127,21,21/6,38121,Via delle Marnighe
11.1391372774642,46.0784551547838,21,21/7,38121,Via delle Marnighe
11.1390944753794,46.0784517365667,21,21/8,38121,Via delle Marnighe
11.1391140092202,46.0784978565819,21,21/9,38121,Via delle Marnighe
11.1390337287581,46.0787726509039,21,21/A,38121,Via delle Marnighe
11.1389747497089,46.0788609667249,21,21/B,38121,Via delle Marnighe
11.1396127828444,46.0802434504045,22,22,38121,Via delle Marnighe
11.1398575672583,46.0785472121163,23,23,38121,Via delle Marnighe
11.13977939394,46.0785124047584,23,23,38121,Via delle Marnighe
11.1396889397899,46.0800992212292,24,24,38121,Via delle Marnighe
11.1395586644292,46.078671565919,25,25,38121,Via delle Marnighe
11.1396306279866,46.0787414573995,25,25,38121,Via delle Marnighe
11.1396111540544,46.0786089608115,25,25,38121,Via delle Marnighe
11.1397341220754,46.0786575283087,25,25,38121,Via delle Marnighe
11.1397085881421,46.0800002224212,26,26,38121,Via delle Marnighe
11.1394032492313,46.0788484987481,27,27,38121,Via delle Marnighe
11.1394335223295,46.0789106673745,27,27,38121,Via delle Marnighe
11.1393402256839,46.0789182842742,27,27,38121,Via delle Marnighe
11.1395110151177,46.078834987853,27,27,38121,Via delle Marnighe
11.1397835913723,46.0798711422118,28,28,38121,Via delle Marnighe
11.1400829380529,46.0772977340275,3,3,38121,Via delle Marnighe
11.1397970367478,46.0797916226689,30,30,38121,Via delle Marnighe
11.1388703970267,46.0796234102728,31,31,38121,Via delle Marnighe
11.1387730656614,46.0798893307531,31,31,38121,Via delle Marnighe
11.1388436873199,46.0796692123022,31,31,38121,Via delle Marnighe
11.1398513464673,46.079689554256,32,32,38121,Via delle Marnighe
11.1398279544275,46.0788169476436,33,33,38121,Via delle Marnighe
11.1399174709076,46.078751212258,33,33/A,38121,Via delle Marnighe
11.1397501259456,46.0790712417274,35,35,38121,Via delle Marnighe
11.139644525164,46.0789742168914,35,35,38121,Via delle Marnighe
11.1394854146187,46.079040199502,37,37,38121,Via delle Marnighe
11.13954210566,46.078917633658,37,37,38121,Via delle Marnighe
11.139637763775,46.0792173513196,39,39,38121,Via delle Marnighe
11.139326029457,46.0791826894763,39,39,38121,Via delle Marnighe
11.1408038021366,46.0773909434614,4,4,38121,Via delle Marnighe
11.1409190182804,46.0774022842539,4,4,38121,Via delle Marnighe
11.1406681077881,46.0773934868039,4,4,38121,Via delle Marnighe
11.1391700714495,46.0794556191973,41,41,38121,Via delle Marnighe
11.1392867378961,46.0795483975287,41,41,38121,Via delle Marnighe
11.1401483475197,46.0771489127242,5,5,38121,Via delle Marnighe
11.1408858170628,46.0776586877533,6,6,38121,Via delle Marnighe
11.1403074135417,46.0773196252085,7,7,38121,Via delle Marnighe
11.1402438991254,46.0773914793353,7,7,38121,Via delle Marnighe
11.1405578837122,46.0773397465475,7,7,38121,Via delle Marnighe
11.1404148292731,46.0776282513997,9,9,38121,Via delle Marnighe
11.1405240404638,46.0776391947326,9,9,38121,Via delle Marnighe
11.1403628468129,46.0776512158885,9,9,38121,Via delle Marnighe
11.1458084237836,46.0760909891324,1,1,38121,Via dei Masetti
11.1462613798922,46.077583212663,10,10,38121,Via dei Masetti
11.1448840449977,46.0765192806997,11,11,38121,Via dei Masetti
11.1450071866932,46.0767436331382,13,13,38121,Via dei Masetti
11.1448419417734,46.0770136723209,15,15,38121,Via dei Masetti
11.1450504655745,46.0768882522926,15,15,38121,Via dei Masetti
11.1445879001611,46.0768176398466,17,17,38121,Via dei Masetti
11.1446333423181,46.0769336939591,17,17,38121,Via dei Masetti
11.144341733553,46.0767842528095,19,19,38121,Via dei Masetti
11.1443926996348,46.076851102286,19,19,38121,Via dei Masetti
11.1442522669407,46.0767750954899,19,19,38121,Via dei Masetti
11.1460692860092,46.0760230857953,2,2,38121,Via dei Masetti
11.1442405989497,46.0770601623402,21,21,38121,Via dei Masetti
11.1445543359368,46.0769945419596,21,21,38121,Via dei Masetti
11.1437607968197,46.0787069217467,22,22,38121,Via dei Masetti
11.1445177593306,46.0771997655588,23,23,38121,Via dei Masetti
11.1434814676657,46.0784789687269,24,24,38121,Via dei Masetti
11.1434073689746,46.0786973307292,24,24,38121,Via dei Masetti
11.1433746095615,46.0785286261917,24,24,38121,Via dei Masetti
11.1433975567026,46.0785819316982,24,24,38121,Via dei Masetti
11.1433854184994,46.078644682452,24,24,38121,Via dei Masetti
11.144144846438,46.0773366712333,25,25,38121,Via dei Masetti
11.1443572070434,46.0774367875908,25,25,38121,Via dei Masetti
11.1430985192792,46.078442567577,26,26,38121,Via dei Masetti
11.1430722299418,46.078541349362,26,26,38121,Via dei Masetti
11.1442013375283,46.0775027159536,27,27,38121,Via dei Masetti
11.1440340446095,46.0774266606922,27,27,38121,Via dei Masetti
11.1428784802569,46.0784448014004,28,28,38121,Via dei Masetti
11.1428773502088,46.0785502456622,28,28,38121,Via dei Masetti
11.1441153200583,46.0776936637064,29,29,38121,Via dei Masetti
11.1456295151238,46.0761444953125,3,3,38121,Via dei Masetti
11.1424486550932,46.0785449800336,30,30,38121,Via dei Masetti
11.142413932844,46.0784760109176,30,30,38121,Via dei Masetti
11.1440705236491,46.0779091912822,31,31,38121,Via dei Masetti
11.1441844582429,46.0778081523456,31,31,38121,Via dei Masetti
11.1434216853895,46.078891390476,32,32,38121,Via dei Masetti
11.1432335654464,46.0788993131547,34,34,38121,Via dei Masetti
11.143314232849,46.07840350819,35,35,38121,Via dei Masetti
11.1436836318991,46.0783590933551,35,35,38121,Via dei Masetti
11.1430939842898,46.0789316722091,36,36,38121,Via dei Masetti
11.1428317518068,46.0783224098044,37,37,38121,Via dei Masetti
11.1432501725111,46.0782701671244,37,37,38121,Via dei Masetti
11.1430752583149,46.0782609372455,37,37,38121,Via dei Masetti
11.1432222284204,46.0782973277793,37,37,38121,Via dei Masetti
11.1430310766239,46.0788497134937,38,38,38121,Via dei Masetti
11.1435999400572,46.0779427570709,39,39,38121,Via dei Masetti
11.1431025307556,46.0780667060992,39,39,38121,Via dei Masetti
11.1436162484057,46.0777350097008,39,39,38121,Via dei Masetti
11.1433733102184,46.0780955273527,39,39,38121,Via dei Masetti
11.1434680273829,46.0780106123775,39,39,38121,Via dei Masetti
11.1435992782286,46.0778208875881,39,39,38121,Via dei Masetti
11.1459065227071,46.076161229748,4,4,38121,Via dei Masetti
11.1429270348648,46.0789219611824,40,40,38121,Via dei Masetti
11.141293636393,46.0780087144767,41,41,38121,Via dei Masetti
11.1410337911445,46.0781628056203,41,41,38121,Via dei Masetti
11.1431632134207,46.0794025069153,44,44,38121,Via dei Masetti
11.1429846928114,46.0794075454106,44,44,38121,Via dei Masetti
11.1431340920707,46.0793151829954,44,44,38121,Via dei Masetti
11.142905744094,46.0793252115908,46,46,38121,Via dei Masetti
11.1428112086768,46.0792918366264,46,46,38121,Via dei Masetti
11.1421040737114,46.0788112318523,48,48,38121,Via dei Masetti
11.1422013909638,46.0786136880905,48,48,38121,Via dei Masetti
11.1457809811841,46.0761534470939,5,5,38121,Via dei Masetti
11.1403648734179,46.0792498228724,50,50,38121,Via dei Masetti
11.1458503324102,46.0762434013921,6,6,38121,Via dei Masetti
11.1456811413053,46.0762470892429,7,7,38121,Via dei Masetti
11.145726771743,46.0777025820469,8,8,38121,Via dei Masetti
11.1458054871909,46.0777351731502,8,8,38121,Via dei Masetti
11.1452183726117,46.0765202060348,9,9,38121,Via dei Masetti
11.1316541968815,46.0902324863386,1,1,38121,Piazza Giuseppe Menghin
11.131697324217,46.0902547884848,1,1,38121,Piazza Giuseppe Menghin
11.1316541729169,46.0901996404512,1,1/A,38121,Piazza Giuseppe Menghin
11.1318268877683,46.0902822073822,1,1/A,38121,Piazza Giuseppe Menghin
11.131709794992,46.0902245336657,1,1/A,38121,Piazza Giuseppe Menghin
11.1317739078709,46.0903752607429,1,1/B,38121,Piazza Giuseppe Menghin
11.1317273446289,46.0906154985099,1,1/B,38121,Piazza Giuseppe Menghin
11.1317733527496,46.0909030083373,1,1/C,38121,Piazza Giuseppe Menghin
11.1319644404933,46.0902989412148,1,1/C,38121,Piazza Giuseppe Menghin
11.132025743513,46.0902953209302,1,1/C,38121,Piazza Giuseppe Menghin
11.1316302644509,46.090010838051,2,2,38121,Piazza Giuseppe Menghin
11.1316216309904,46.0899158521765,3,3,38121,Piazza Giuseppe Menghin
11.1316688875392,46.0898256810841,4,4,38121,Piazza Giuseppe Menghin
11.1317402349257,46.0898392527578,4,4/1,38121,Piazza Giuseppe Menghin
11.1317346678714,46.0899039667984,4,4/1,38121,Piazza Giuseppe Menghin
11.1318582221844,46.0899693967729,4,4/2,38121,Piazza Giuseppe Menghin
11.131505071884,46.0898457392617,5,5,38121,Piazza Giuseppe Menghin
11.1314110977332,46.0905824640562,6,6,38121,Piazza Giuseppe Menghin
11.1315027812353,46.0904349968911,6,6,38121,Piazza Giuseppe Menghin
11.1314533077311,46.0905293273015,6,6,38121,Piazza Giuseppe Menghin
11.1314499638927,46.0905191251806,6,6,38121,Piazza Giuseppe Menghin
11.1312018732154,46.090572412159,6,6,38121,Piazza Giuseppe Menghin
11.1315904643824,46.0906766706653,7,7,38121,Piazza Giuseppe Menghin
11.1315873668558,46.0908595704676,8,8,38121,Piazza Giuseppe Menghin
11.1316080121243,46.0910247616017,9,9,38121,Piazza Giuseppe Menghin
11.127764596188,46.0779834137473,10,10,38121,Via delle Missioni africane
11.1273109369763,46.0781245683576,11,11,38121,Via delle Missioni africane
11.1271413647334,46.0780404023468,11,11,38121,Via delle Missioni africane
11.1270965119253,46.0780264057452,11,11,38121,Via delle Missioni africane
11.1272414784864,46.0780720054865,11,11,38121,Via delle Missioni africane
11.1273282992011,46.0780713920858,11,11,38121,Via delle Missioni africane
11.1270813027761,46.0784168543369,13,13,38121,Via delle Missioni africane
